id,destination,origin,year,migrants
56466,71,77,2020,1
56467,71,66,2020,1026
56468,71,12,2020,192
56469,71,78,2020,8
56470,71,13,2020,9
56471,71,3,2020,142
56472,71,79,2020,6
56473,71,29,2020,324
56474,71,67,2020,21583
56475,71,151,2020,131
56476,71,4,2020,1
56477,71,53,2020,2732
56478,71,147,2020,1
56479,71,105,2020,3722
56480,71,30,2020,1710
56481,71,152,2020,69
56482,71,116,2020,98
56483,71,153,2020,7108
56484,71,135,2020,1234
56485,71,136,2020,12
56486,71,106,2020,217
56487,71,172,2020,4295
56488,71,107,2020,515
56489,71,117,2020,16
56490,71,137,2020,299
56491,71,96,2020,29
56492,71,54,2020,874
56493,71,81,2020,180
56494,71,14,2020,144
56495,71,31,2020,1061
56496,71,176,2020,15
56497,71,137,2020,923
56498,71,39,2020,1598
56499,71,118,2020,10
56500,71,82,2020,2
56501,71,83,2020,514
56502,71,108,2020,202
56503,71,142,2020,347
56504,71,97,2020,47
56505,71,138,2020,8
56506,71,119,2020,701
56507,71,40,2020,597
56508,71,148,2020,1
56509,71,120,2020,244
56510,71,42,2020,1154
56511,71,68,2020,42979
56512,71,139,2020,81
56513,71,155,2020,76
56514,71,15,2020,97
56515,71,69,2020,17080
56516,71,156,2020,67
56517,71,55,2020,1
56518,71,56,2020,3163
56519,71,84,2020,2
56520,71,98,2020,120
56521,71,157,2020,419
56522,71,158,2020,1516
56523,71,110,2020,11
56524,71,85,2020,77
56525,71,99,2020,24
56526,71,32,2020,1818
56527,71,43,2020,413
56528,71,5,2020,2791
56529,71,6,2020,1074
56530,71,16,2020,1028
56531,71,44,2020,1429
56532,71,17,2020,236
56533,71,57,2020,18878
56534,71,86,2020,30
56535,71,177,2020,588
56536,71,18,2020,47
56537,71,167,2020,207
56538,71,121,2020,111
56539,71,19,2020,47
56540,71,168,2020,47
56541,71,46,2020,657
56542,71,20,2020,341
56543,71,159,2020,39
56544,71,143,2020,80
56545,71,70,2020,8
56546,71,47,2020,888
56547,71,122,2020,195
56548,71,123,2020,11
56549,71,160,2020,79
56550,71,58,2020,244
56551,71,161,2020,11
56552,71,124,2020,434
56553,71,100,2020,424
56554,71,72,2020,50
56555,71,59,2020,2715
56556,71,144,2020,2499
56557,71,125,2020,339
56558,71,150,2020,14
56559,71,8,2020,362
56560,71,73,2020,3986
56561,71,101,2020,17
56562,71,162,2020,327
56563,71,60,2020,605
56564,71,48,2020,262
56565,71,21,2020,5
56566,71,9,2020,279
56567,71,102,2020,24
56568,71,111,2020,33
56569,71,112,2020,528
56570,71,179,2020,891
56571,71,33,2020,5051
56572,71,61,2020,75221
56573,71,22,2020,9
56574,71,35,2020,5225
56575,71,36,2020,2780
56576,71,126,2020,188
56577,71,92,2020,1
56578,71,62,2020,3
56579,71,140,2020,166
56580,71,23,2020,59
56581,71,164,2020,703
56582,71,63,2020,3682
56583,71,127,2020,9
56584,71,165,2020,20
56585,71,37,2020,869
56586,71,64,2020,599
56587,71,128,2020,77
56588,71,115,2020,659
56589,71,65,2020,5651
56590,71,10,2020,85
56591,71,145,2020,102
56592,71,113,2020,21
56593,71,49,2020,1460
56594,71,74,2020,1375
56595,71,25,2020,1839
56596,71,169,2020,22
56597,71,166,2020,460
56598,71,93,2020,22
56599,71,146,2020,1212
56600,71,26,2020,1435
56601,71,170,2020,19
56602,71,130,2020,35
56603,71,38,2020,1471
56604,71,27,2020,77
56605,71,50,2020,5633
56606,71,131,2020,24
56607,71,114,2020,91
56608,71,171,2020,119
56609,71,1,2020,570
56610,71,28,2020,19
56611,71,132,2020,21
56612,71,133,2020,71
56613,174,172,2020,300567
56614,174,173,2020,22512
56615,174,179,2020,30173
56616,174,61,2020,2101
56617,122,172,2020,2193
56618,122,117,2020,12153
56619,122,68,2020,9922
56620,122,5,2020,1751
56621,123,116,2020,10079
56622,123,137,2020,1033
56623,123,137,2020,27773
56624,123,5,2020,1770
56625,123,125,2020,40131
56626,123,126,2020,6280
56627,123,128,2020,102
56628,123,115,2020,6054
56629,123,50,2020,1081
56630,123,131,2020,7041
56631,123,132,2020,31375
56632,123,133,2020,27221
56633,7,66,2020,23
56634,7,3,2020,40390
56635,7,10,2020,7383
56636,7,68,2020,124
56637,7,69,2020,271
56638,7,5,2020,14596
56639,7,57,2020,177
56640,7,177,2020,118
56641,7,20,2020,9
56642,7,9,2020,329
56643,7,179,2020,991
56644,7,49,2020,37
56645,7,74,2020,128
56646,7,142,2020,38
56647,7,50,2020,110
56648,160,2,2020,553
56649,160,51,2020,1482
56650,160,141,2020,553
56651,160,52,2020,1204
56652,160,134,2020,1807
56653,160,135,2020,2084
56654,160,136,2020,694
56655,160,106,2020,1792
56656,160,172,2020,4035
56657,160,137,2020,12288
56658,160,137,2020,2611
56659,160,54,2020,1142
56660,160,151,2020,1869
56661,160,138,2020,941
56662,160,68,2020,6291
56663,160,139,2020,13867
56664,160,155,2020,1451
56665,160,156,2020,5857
56666,160,84,2020,431
56667,160,157,2020,41960
56668,160,17,2020,1559
56669,160,177,2020,738
56670,160,167,2020,2146
56671,160,176,2020,2069
56672,160,159,2020,1312
56673,160,143,2020,1266
56674,160,161,2020,24197
56675,160,144,2020,910
56676,160,162,2020,4265
56677,160,158,2020,414
56678,160,36,2020,445
56679,160,126,2020,553
56680,160,23,2020,1698
56681,160,164,2020,24257
56682,160,165,2020,2471
56683,160,115,2020,646
56684,160,145,2020,709
56685,160,166,2020,4498
56686,160,27,2020,3555
56687,160,94,2020,771
56688,160,142,2020,848
56689,160,131,2020,1033
56690,160,152,2020,62291
56691,160,114,2020,585
56692,160,132,2020,678
56693,58,51,2020,229
56694,58,141,2020,155
56695,58,103,2020,28
56696,58,11,2020,81
56697,58,66,2020,331
56698,58,3,2020,22
56699,58,29,2020,18
56700,58,67,2020,500
56701,58,53,2020,494
56702,58,105,2020,287
56703,58,30,2020,2729
56704,58,172,2020,1076
56705,58,54,2020,217
56706,58,14,2020,131
56707,58,31,2020,242
56708,58,39,2020,393
56709,58,142,2020,1410
56710,58,119,2020,2023
56711,58,120,2020,1034
56712,58,42,2020,234
56713,58,68,2020,1296
56714,58,15,2020,116
56715,58,69,2020,2969
56716,58,156,2020,201
56717,58,56,2020,229
56718,58,32,2020,431
56719,58,5,2020,791
56720,58,6,2020,87
56721,58,16,2020,246
56722,58,44,2020,819
56723,58,17,2020,31
56724,58,57,2020,4720
56725,58,177,2020,134
56726,58,18,2020,115
56727,58,121,2020,96
56728,58,19,2020,170
56729,58,46,2020,229
56730,58,20,2020,191
56731,58,143,2020,3801
56732,58,47,2020,131
56733,58,144,2020,671
56734,58,73,2020,1282
56735,58,162,2020,1025
56736,58,60,2020,87
56737,58,48,2020,196
56738,58,9,2020,549
56739,58,112,2020,81
56740,58,179,2020,1445
56741,58,33,2020,749
56742,58,61,2020,170
56743,58,35,2020,2046
56744,58,36,2020,2865
56745,58,23,2020,77
56746,58,63,2020,1663
56747,58,37,2020,305
56748,58,64,2020,61
56749,58,128,2020,4101
56750,58,115,2020,523
56751,58,65,2020,453
56752,58,10,2020,49
56753,58,145,2020,404
56754,58,49,2020,1403
56755,58,74,2020,309
56756,58,25,2020,3242
56757,58,93,2020,35
56758,58,146,2020,969
56759,58,26,2020,692
56760,58,38,2020,868
56761,58,27,2020,75
56762,58,50,2020,31494
56763,58,171,2020,56
56764,58,133,2020,106
56765,161,141,2020,1788
56766,161,103,2020,71
56767,161,67,2020,64
56768,161,105,2020,173
56769,161,135,2020,428
56770,161,136,2020,54
56771,161,172,2020,172
56772,161,137,2020,97
56773,161,151,2020,602
56774,161,139,2020,90
56775,161,156,2020,223
56776,161,157,2020,3396
56777,161,16,2020,122
56778,161,57,2020,58
56779,161,19,2020,33
56780,161,20,2020,128
56781,161,143,2020,150
56782,161,160,2020,114379
56783,161,144,2020,373
56784,161,158,2020,1316
56785,161,36,2020,64
56786,161,23,2020,332
56787,161,164,2020,19294
56788,161,65,2020,90
56789,161,25,2020,606
56790,161,166,2020,156
56791,161,27,2020,73
56792,161,146,2020,270
56793,161,142,2020,245
56794,124,3,2020,8415
56795,124,67,2020,118
56796,124,10,2020,1137
56797,124,172,2020,2981
56798,124,68,2020,1519
56799,124,69,2020,136
56800,124,173,2020,22
56801,124,5,2020,8778
56802,124,44,2020,49
56803,124,57,2020,146
56804,124,177,2020,8
56805,124,122,2020,2301
56806,124,9,2020,187
56807,124,36,2020,48
56808,124,127,2020,124
56809,124,115,2020,627
56810,124,65,2020,26
56811,124,74,2020,104
56812,124,50,2020,458
56813,100,141,2020,110
56814,100,134,2020,57
56815,100,103,2020,16688
56816,100,66,2020,573
56817,100,3,2020,54
56818,100,11,2020,108
56819,100,67,2020,969
56820,100,105,2020,6964
56821,100,95,2020,2127
56822,100,30,2020,282
56823,100,135,2020,44
56824,100,106,2020,6714
56825,100,172,2020,9706
56826,100,107,2020,20253
56827,100,137,2020,88
56828,100,96,2020,3430
56829,100,54,2020,58
56830,100,81,2020,13546
56831,100,31,2020,376
56832,100,39,2020,288
56833,100,83,2020,3107
56834,100,108,2020,3497
56835,100,97,2020,16807
56836,100,42,2020,167
56837,100,68,2020,10569
56838,100,69,2020,7272
56839,100,56,2020,286
56840,100,98,2020,46318
56841,100,85,2020,5787
56842,100,99,2020,38764
56843,100,32,2020,422
56844,100,5,2020,2154
56845,100,6,2020,312
56846,100,16,2020,52
56847,100,44,2020,308
56848,100,17,2020,2118
56849,100,57,2020,6368
56850,100,86,2020,143
56851,100,177,2020,4116
56852,100,18,2020,46
56853,100,121,2020,73
56854,100,176,2020,1885
56855,100,20,2020,576
56856,100,46,2020,38
56857,100,47,2020,65
56858,100,144,2020,265
56859,100,73,2020,1435
56860,100,101,2020,4303
56861,100,162,2020,157
56862,100,48,2020,201
56863,100,9,2020,163
56864,100,102,2020,1767
56865,100,111,2020,579
56866,100,112,2020,5187
56867,100,179,2020,572
56868,100,33,2020,747
56869,100,61,2020,624
56870,100,88,2020,1227
56871,100,35,2020,455
56872,100,36,2020,1824
56873,100,23,2020,119
56874,100,164,2020,36
56875,100,63,2020,65
56876,100,37,2020,117
56877,100,1,2020,91
56878,100,64,2020,57
56879,100,115,2020,220
56880,100,65,2020,24731
56881,100,49,2020,709
56882,100,74,2020,1675
56883,100,25,2020,218
56884,100,93,2020,29
56885,100,26,2020,308
56886,100,38,2020,376
56887,100,142,2020,221
56888,100,50,2020,3877
56889,100,114,2020,3469
56890,72,68,2020,7790
56891,72,57,2020,5978
56892,59,51,2020,2763
56893,59,66,2020,256
56894,59,53,2020,32126
56895,59,30,2020,77
56896,59,54,2020,15523
56897,59,31,2020,119
56898,59,39,2020,96
56899,59,68,2020,446
56900,59,69,2020,1882
56901,59,56,2020,55
56902,59,32,2020,46
56903,59,57,2020,208
56904,59,71,2020,99
56905,59,73,2020,154
56906,59,33,2020,97
56907,59,35,2020,104
56908,59,36,2020,927
56909,59,63,2020,8831
56910,59,37,2020,55
56911,59,64,2020,1622
56912,59,49,2020,150
56913,59,74,2020,211
56914,59,26,2020,86
56915,59,38,2020,140
56916,59,60,2020,3329
56917,59,50,2020,102
56918,87,76,2020,116
56919,87,82,2020,306
56920,87,83,2020,23
56921,87,110,2020,244
56922,87,90,2020,119
56923,87,92,2020,28
56924,87,93,2020,42
56925,87,50,2020,104
56926,144,141,2020,14497
56927,144,67,2020,1512
56928,144,137,2020,2028
56929,144,68,2020,38063
56930,144,69,2020,1553
56931,144,157,2020,1061
56932,144,16,2020,1849
56933,144,57,2020,2045
56934,144,20,2020,1455
56935,144,143,2020,1268
56936,144,161,2020,1717
56937,144,164,2020,1947
56938,144,65,2020,4421
56939,144,25,2020,3676
56940,144,146,2020,2781
56941,144,142,2020,2005
56942,144,50,2020,1307
56943,125,134,2020,39092
56944,125,116,2020,8388
56945,125,153,2020,6819
56946,125,137,2020,11458
56947,125,5,2020,2455
56948,125,121,2020,24779
56949,125,149,2020,7842
56950,125,123,2020,62643
56951,125,162,2020,5356
56952,125,9,2020,1412
56953,125,61,2020,4549
56954,125,127,2020,16940
56955,125,115,2020,20171
56956,125,133,2020,97379
56957,125,131,2020,7423
56958,125,132,2020,5315
56959,150,2,2020,44
56960,150,141,2020,505
56961,150,134,2020,40105
56962,150,76,2020,490
56963,150,103,2020,50
56964,150,66,2020,636
56965,150,78,2020,50
56966,150,13,2020,49
56967,150,3,2020,32
56968,150,11,2020,64
56969,150,67,2020,192
56970,150,147,2020,689
56971,150,105,2020,558
56972,150,30,2020,30
56973,150,116,2020,406
56974,150,135,2020,122
56975,150,106,2020,32
56976,150,172,2020,3252
56977,150,137,2020,1168
56978,150,137,2020,4334
56979,150,81,2020,710
56980,150,31,2020,78
56981,150,151,2020,161
56982,150,39,2020,117
56983,150,120,2020,220
56984,150,42,2020,81
56985,150,68,2020,560
56986,150,155,2020,88
56987,150,69,2020,9494
56988,150,156,2020,148
56989,150,157,2020,53
56990,150,5,2020,704
56991,150,6,2020,30
56992,150,44,2020,61
56993,150,17,2020,112
56994,150,57,2020,863
56995,150,177,2020,117
56996,150,121,2020,1161
56997,150,176,2020,104
56998,150,20,2020,47
56999,150,149,2020,131
57000,150,143,2020,35
57001,150,71,2020,44
57002,150,123,2020,386
57003,150,124,2020,110
57004,150,125,2020,142
57005,150,73,2020,539
57006,150,162,2020,1029
57007,150,48,2020,53
57008,150,9,2020,173
57009,150,179,2020,256
57010,150,33,2020,175
57011,150,61,2020,451
57012,150,35,2020,30
57013,150,36,2020,474
57014,150,126,2020,374
57015,150,164,2020,30
57016,150,127,2020,57
57017,150,165,2020,170
57018,150,128,2020,97
57019,150,115,2020,8883
57020,150,133,2020,15135
57021,150,65,2020,358
57022,150,145,2020,207
57023,150,148,2020,204
57024,150,49,2020,104
57025,150,74,2020,446
57026,150,26,2020,35
57027,150,130,2020,502
57028,150,38,2020,267
57029,150,142,2020,180
57030,150,50,2020,1798
57031,150,131,2020,1148
57032,150,152,2020,73
57033,150,132,2020,3167
57034,8,3,2020,222
57035,8,4,2020,27502
57036,8,10,2020,42
57037,8,172,2020,19428
57038,8,5,2020,426941
57039,8,9,2020,1212
57040,73,2,2020,36418
57041,73,51,2020,2402
57042,73,141,2020,4219
57043,73,52,2020,27
57044,73,134,2020,4957
57045,73,75,2020,18
57046,73,76,2020,35
57047,73,103,2020,4371
57048,73,11,2020,952
57049,73,77,2020,5554
57050,73,66,2020,7242
57051,73,12,2020,918
57052,73,78,2020,62
57053,73,13,2020,215
57054,73,3,2020,1843
57055,73,79,2020,101
57056,73,29,2020,529
57057,73,67,2020,61744
57058,73,95,2020,25
57059,73,151,2020,310
57060,73,4,2020,300
57061,73,53,2020,1059
57062,73,147,2020,260
57063,73,105,2020,22974
57064,73,30,2020,30691
57065,73,152,2020,413
57066,73,116,2020,2185
57067,73,153,2020,12091
57068,73,135,2020,1992
57069,73,80,2020,19
57070,73,136,2020,99
57071,73,106,2020,3897
57072,73,172,2020,72803
57073,73,107,2020,16127
57074,73,117,2020,10
57075,73,137,2020,922
57076,73,96,2020,978
57077,73,54,2020,819
57078,73,81,2020,1501
57079,73,14,2020,1095
57080,73,31,2020,1345
57081,73,176,2020,93
57082,73,137,2020,5120
57083,73,39,2020,4133
57084,73,118,2020,124
57085,73,82,2020,89
57086,73,83,2020,9541
57087,73,108,2020,2792
57088,73,142,2020,15893
57089,73,97,2020,498
57090,73,138,2020,49
57091,73,119,2020,16279
57092,73,40,2020,1352
57093,73,148,2020,95
57094,73,120,2020,18588
57095,73,41,2020,7
57096,73,42,2020,3982
57097,73,68,2020,30917
57098,73,139,2020,94
57099,73,155,2020,1072
57100,73,15,2020,490
57101,73,69,2020,123702
57102,73,156,2020,14923
57103,73,55,2020,34
57104,73,56,2020,19776
57105,73,84,2020,48
57106,73,98,2020,905
57107,73,157,2020,2519
57108,73,158,2020,258
57109,73,110,2020,2307
57110,73,85,2020,1522
57111,73,99,2020,574
57112,73,32,2020,16746
57113,73,43,2020,563
57114,73,5,2020,42285
57115,73,6,2020,34809
57116,73,16,2020,45919
57117,73,44,2020,6650
57118,73,45,2020,9
57119,73,17,2020,6270
57120,73,57,2020,35908
57121,73,86,2020,1136
57122,73,177,2020,7038
57123,73,18,2020,1559
57124,73,167,2020,480
57125,73,121,2020,3582
57126,73,19,2020,1745
57127,73,168,2020,112
57128,73,46,2020,5021
57129,73,20,2020,4593
57130,73,149,2020,157
57131,73,159,2020,1751
57132,73,143,2020,1864
57133,73,70,2020,2
57134,73,47,2020,7326
57135,73,71,2020,1705
57136,73,122,2020,215
57137,73,123,2020,351
57138,73,7,2020,19
57139,73,160,2020,188
57140,73,58,2020,461
57141,73,161,2020,311
57142,73,124,2020,416
57143,73,100,2020,5721
57144,73,72,2020,112
57145,73,59,2020,10
57146,73,87,2020,6
57147,73,144,2020,174914
57148,73,125,2020,676
57149,73,150,2020,358
57150,73,8,2020,1973
57151,73,101,2020,613
57152,73,162,2020,7830
57153,73,60,2020,478
57154,73,48,2020,3099
57155,73,21,2020,779
57156,73,9,2020,14104
57157,73,102,2020,390
57158,73,111,2020,229
57159,73,112,2020,4749
57160,73,179,2020,15455
57161,73,33,2020,148991
57162,73,61,2020,19574
57163,73,22,2020,311
57164,73,35,2020,28691
57165,73,36,2020,5076
57166,73,126,2020,1133
57167,73,90,2020,74
57168,73,91,2020,73
57169,73,92,2020,66
57170,73,62,2020,4
57171,73,140,2020,171
57172,73,23,2020,3340
57173,73,164,2020,1174
57174,73,63,2020,320
57175,73,127,2020,89
57176,73,165,2020,3768
57177,73,37,2020,1671
57178,73,64,2020,549
57179,73,128,2020,25871
57180,73,115,2020,17522
57181,73,129,2020,18
57182,73,65,2020,31415
57183,73,10,2020,10610
57184,73,145,2020,5750
57185,73,113,2020,182922
57186,73,49,2020,5397
57187,73,74,2020,8003
57188,73,25,2020,88993
57189,73,169,2020,80
57190,73,166,2020,1160
57191,73,93,2020,683
57192,73,146,2020,5148
57193,73,26,2020,199280
57194,73,170,2020,36
57195,73,94,2020,0
57196,73,130,2020,2301
57197,73,38,2020,3022
57198,73,27,2020,2076
57199,73,50,2020,57243
57200,73,131,2020,1482
57201,73,114,2020,726
57202,73,171,2020,256
57203,73,1,2020,14712
57204,73,28,2020,1338
57205,73,132,2020,1045
57206,73,133,2020,1691
57207,101,2,2020,62
57208,101,141,2020,117
57209,101,76,2020,123
57210,101,103,2020,281
57211,101,66,2020,38
57212,101,78,2020,86
57213,101,67,2020,45
57214,101,105,2020,126
57215,101,95,2020,24
57216,101,30,2020,62
57217,101,106,2020,130
57218,101,172,2020,144
57219,101,107,2020,467
57220,101,137,2020,48
57221,101,96,2020,11281
57222,101,81,2020,984
57223,101,39,2020,53
57224,101,83,2020,71
57225,101,108,2020,115
57226,101,97,2020,2557
57227,101,120,2020,83
57228,101,68,2020,154
57229,101,69,2020,313
57230,101,98,2020,1843
57231,101,85,2020,23
57232,101,99,2020,13110
57233,101,5,2020,24
57234,101,44,2020,24
57235,101,57,2020,198
57236,101,86,2020,19
57237,101,177,2020,40
57238,101,18,2020,26
57239,101,100,2020,885
57240,101,73,2020,278
57241,101,162,2020,24
57242,101,102,2020,423
57243,101,112,2020,237
57244,101,88,2020,59
57245,101,36,2020,202
57246,101,164,2020,195
57247,101,128,2020,38
57248,101,65,2020,480
57249,101,49,2020,33
57250,101,74,2020,86
57251,101,38,2020,80
57252,101,50,2020,73
57253,101,114,2020,38
57254,101,28,2020,30
57255,162,135,2020,52489
57256,162,136,2020,31261
57257,162,151,2020,377169
57258,162,156,2020,238284
57259,162,159,2020,22009
57260,162,160,2020,172481
57261,162,165,2020,4363
57262,162,166,2020,158262
57263,176,3,2020,153
57264,176,105,2020,2841
57265,176,10,2020,154
57266,176,172,2020,29248
57267,176,173,2020,166
57268,176,5,2020,370
57269,176,177,2020,214
57270,176,9,2020,172
57271,176,112,2020,533
57272,176,179,2020,2990
57273,176,36,2020,146
57274,176,1,2020,766
57275,176,50,2020,309
57276,60,51,2020,68113
57277,60,53,2020,8750
57278,60,30,2020,1075
57279,60,54,2020,1438
57280,60,31,2020,52
57281,60,69,2020,41
57282,60,56,2020,232
57283,60,32,2020,80
57284,60,57,2020,36
57285,60,59,2020,9269
57286,60,33,2020,99
57287,60,35,2020,22
57288,60,36,2020,214
57289,60,63,2020,18009
57290,60,37,2020,35
57291,60,64,2020,255
57292,60,26,2020,20011
57293,60,38,2020,63
57294,60,142,2020,1971
57295,48,2,2020,17242
57296,48,51,2020,2174
57297,48,141,2020,1283
57298,48,52,2020,12
57299,48,134,2020,496
57300,48,76,2020,4
57301,48,103,2020,1246
57302,48,11,2020,333
57303,48,77,2020,16
57304,48,66,2020,1688
57305,48,12,2020,557
57306,48,78,2020,23
57307,48,13,2020,34
57308,48,3,2020,1331
57309,48,79,2020,24
57310,48,29,2020,1211
57311,48,67,2020,1890
57312,48,95,2020,13
57313,48,151,2020,27
57314,48,4,2020,373
57315,48,53,2020,13946
57316,48,147,2020,118
57317,48,105,2020,6256
57318,48,30,2020,7293
57319,48,152,2020,32
57320,48,116,2020,1123
57321,48,153,2020,406
57322,48,135,2020,814
57323,48,80,2020,3
57324,48,136,2020,31
57325,48,106,2020,6698
57326,48,172,2020,13579
57327,48,173,2020,0
57328,48,174,2020,0
57329,48,107,2020,6186
57330,48,117,2020,4
57331,48,137,2020,254
57332,48,96,2020,320
57333,48,54,2020,4897
57334,48,81,2020,1103
57335,48,14,2020,210
57336,48,31,2020,2225
57337,48,176,2020,36
57338,48,137,2020,2798
57339,48,39,2020,24842
57340,48,118,2020,61
57341,48,82,2020,22
57342,48,83,2020,963
57343,48,108,2020,833
57344,48,142,2020,1355
57345,48,97,2020,225
57346,48,138,2020,13
57347,48,119,2020,22974
57348,48,40,2020,4742
57349,48,148,2020,19
57350,48,120,2020,9493
57351,48,41,2020,796
57352,48,42,2020,7182
57353,48,68,2020,6676
57354,48,139,2020,11
57355,48,155,2020,1252
57356,48,15,2020,338
57357,48,69,2020,28327
57358,48,156,2020,2094
57359,48,55,2020,7
57360,48,56,2020,3352
57361,48,84,2020,16
57362,48,98,2020,472
57363,48,157,2020,298
57364,48,158,2020,68
57365,48,110,2020,91
57366,48,85,2020,51
57367,48,99,2020,133
57368,48,32,2020,4306
57369,48,43,2020,7786
57370,48,5,2020,14726
57371,48,6,2020,18379
57372,48,16,2020,23557
57373,48,44,2020,1159
57374,48,45,2020,0
57375,48,17,2020,889
57376,48,57,2020,5040
57377,48,86,2020,183
57378,48,177,2020,1540
57379,48,18,2020,611
57380,48,167,2020,973
57381,48,121,2020,2309
57382,48,19,2020,491
57383,48,168,2020,236
57384,48,46,2020,10589
57385,48,20,2020,2784
57386,48,149,2020,9
57387,48,159,2020,955
57388,48,143,2020,760
57389,48,70,2020,20
57390,48,47,2020,39856
57391,48,71,2020,149
57392,48,122,2020,492
57393,48,123,2020,112
57394,48,7,2020,4
57395,48,160,2020,57
57396,48,58,2020,105
57397,48,161,2020,69
57398,48,124,2020,196
57399,48,100,2020,1530
57400,48,72,2020,13
57401,48,59,2020,486
57402,48,87,2020,4
57403,48,144,2020,6199
57404,48,125,2020,193
57405,48,150,2020,99
57406,48,8,2020,2233
57407,48,73,2020,9088
57408,48,101,2020,223
57409,48,162,2020,1977
57410,48,60,2020,2932
57411,48,21,2020,45
57412,48,9,2020,21140
57413,48,102,2020,85
57414,48,111,2020,174
57415,48,112,2020,1669
57416,48,179,2020,24388
57417,48,33,2020,100479
57418,48,61,2020,3536
57419,48,88,2020,0
57420,48,22,2020,91
57421,48,35,2020,14872
57422,48,36,2020,18486
57423,48,126,2020,662
57424,48,90,2020,2
57425,48,91,2020,13
57426,48,92,2020,4
57427,48,62,2020,4
57428,48,140,2020,5
57429,48,23,2020,964
57430,48,164,2020,310
57431,48,63,2020,6778
57432,48,127,2020,13
57433,48,165,2020,518
57434,48,37,2020,3779
57435,48,64,2020,438
57436,48,128,2020,29034
57437,48,115,2020,1741
57438,48,129,2020,178
57439,48,65,2020,7350
57440,48,10,2020,9531
57441,48,145,2020,4794
57442,48,113,2020,37
57443,48,49,2020,48283
57444,48,74,2020,2427
57445,48,25,2020,31197
57446,48,169,2020,121
57447,48,166,2020,113
57448,48,93,2020,356
57449,48,146,2020,1133
57450,48,26,2020,12238
57451,48,170,2020,87
57452,48,94,2020,2
57453,48,130,2020,1586
57454,48,38,2020,5693
57455,48,27,2020,616
57456,48,50,2020,19940
57457,48,131,2020,935
57458,48,114,2020,248
57459,48,171,2020,660
57460,48,1,2020,14596
57461,48,28,2020,611
57462,48,132,2020,558
57463,48,133,2020,319
57464,21,13,2020,1140
57465,21,3,2020,316467
57466,21,10,2020,30063
57467,21,68,2020,3377
57468,21,5,2020,1375667
57469,21,16,2020,12283
57470,21,18,2020,21868
57471,21,19,2020,852
57472,21,73,2020,1614
57473,21,9,2020,250092
57474,21,179,2020,46233
57475,21,22,2020,492
57476,21,23,2020,2137
57477,21,129,2020,405
57478,21,145,2020,19879
57479,21,27,2020,18978
57480,21,142,2020,88261
57481,21,50,2020,11975
57482,9,2,2020,1598223
57483,9,10,2020,539
57484,9,172,2020,311
57485,9,5,2020,1597134
57486,9,6,2020,2148
57487,9,16,2020,233
57488,102,103,2020,3062
57489,102,66,2020,129
57490,102,3,2020,51
57491,102,79,2020,38
57492,102,67,2020,324
57493,102,105,2020,2406
57494,102,95,2020,103
57495,102,30,2020,87
57496,102,106,2020,2178
57497,102,172,2020,22427
57498,102,107,2020,50702
57499,102,96,2020,9320
57500,102,54,2020,121
57501,102,81,2020,2194
57502,102,31,2020,45
57503,102,39,2020,176
57504,102,82,2020,68
57505,102,83,2020,9711
57506,102,108,2020,3201
57507,102,97,2020,4147
57508,102,42,2020,55
57509,102,68,2020,1163
57510,102,15,2020,68
57511,102,69,2020,1279
57512,102,56,2020,389
57513,102,84,2020,31
57514,102,98,2020,1925
57515,102,110,2020,57
57516,102,85,2020,651
57517,102,99,2020,1797
57518,102,173,2020,337
57519,102,32,2020,69
57520,102,5,2020,5383
57521,102,6,2020,99
57522,102,44,2020,109
57523,102,17,2020,1338
57524,102,57,2020,1587
57525,102,86,2020,830
57526,102,177,2020,446
57527,102,18,2020,141
57528,102,20,2020,632
57529,102,143,2020,45
57530,102,47,2020,54
57531,102,100,2020,5801
57532,102,144,2020,94
57533,102,73,2020,579
57534,102,101,2020,15517
57535,102,162,2020,43
57536,102,48,2020,91
57537,102,9,2020,99
57538,102,111,2020,145
57539,102,112,2020,5155
57540,102,179,2020,1923
57541,102,33,2020,235
57542,102,61,2020,305
57543,102,88,2020,865
57544,102,35,2020,215
57545,102,36,2020,1192
57546,102,23,2020,59
57547,102,63,2020,31
57548,102,37,2020,43
57549,102,1,2020,69
57550,102,115,2020,55
57551,102,65,2020,4447
57552,102,49,2020,254
57553,102,74,2020,439
57554,102,25,2020,329
57555,102,93,2020,141
57556,102,26,2020,134
57557,102,38,2020,603
57558,102,142,2020,87
57559,102,50,2020,2422
57560,102,114,2020,914
57561,111,103,2020,61833
57562,111,105,2020,79897
57563,111,106,2020,2283
57564,111,172,2020,844
57565,111,68,2020,663
57566,111,69,2020,1797
57567,111,57,2020,947
57568,111,177,2020,2148
57569,111,100,2020,1738
57570,111,33,2020,943
57571,111,65,2020,955
57572,111,50,2020,187
57573,111,114,2020,3168
57574,112,141,2020,33
57575,112,134,2020,26
57576,112,103,2020,26854
57577,112,66,2020,371
57578,112,67,2020,1166
57579,112,105,2020,16458
57580,112,30,2020,126
57581,112,106,2020,17615
57582,112,172,2020,31931
57583,112,107,2020,14182
57584,112,96,2020,638
57585,112,54,2020,169
57586,112,81,2020,3170
57587,112,31,2020,168
57588,112,39,2020,458
57589,112,83,2020,342
57590,112,108,2020,12795
57591,112,97,2020,203
57592,112,40,2020,29
