,destination,destination_id,origin,origin_id,1990,1995,2000,2005,2010,2015,2020
22404,sweden,49,czechia,31,89,104,110,257,576,747,1079
22405,sweden,49,north korea,176,31,37,39,45,50,46,47
22406,sweden,49,congo,137,441,521,556,723,1078,1472,2405
22407,sweden,49,denmark,39,15748,18558,19783,22396,24629,21399,21781
22408,sweden,49,djibouti,118,18,22,23,29,39,134,200
22409,sweden,49,dominica,82,19,22,24,23,25,20,26
22410,sweden,49,dominican republic,83,98,115,123,194,269,328,426
22411,sweden,49,ecuador,108,387,456,486,703,962,1152,1335
22412,sweden,49,egypt,142,1057,1249,1334,1584,2183,3569,5239
22413,sweden,49,el salvador,97,967,1140,1215,1239,1323,1387,1606
22414,sweden,49,equatorial guinea,138,2,3,3,12,13,19,23
22415,sweden,49,eritrea,119,1274,1501,1601,2657,4322,14126,24087
22416,sweden,49,estonia,40,3535,4154,4417,3965,3995,4074,4583
22417,sweden,49,eswatini,148,5,5,6,7,10,13,14
22418,sweden,49,ethiopia,120,5054,5959,6354,5822,6758,7715,10752
22420,sweden,49,finland,42,65280,76671,81486,74651,69547,59654,59828
22421,sweden,49,france,68,2594,3062,3269,3813,4575,4969,6617
22422,sweden,49,gabon,139,3,3,4,3,5,13,18
22423,sweden,49,gambia,155,1176,1388,1482,1677,2098,2606,3260
22424,sweden,49,georgia,15,43,51,54,165,348,580,975
22425,sweden,49,germany,69,13563,15947,16965,18806,22267,21976,24937
22426,sweden,49,ghana,156,454,537,573,841,1013,1410,1905
22427,sweden,49,gibraltar,55,0,0,0,3,4,2,0
22428,sweden,49,greece,56,5146,6076,6488,6356,6633,8421,11000
22429,sweden,49,grenada,84,27,32,34,35,32,29,29
22430,sweden,49,guatemala,98,277,325,347,363,387,399,458
22431,sweden,49,guinea,157,54,64,68,108,202,312,405
22432,sweden,49,guinea-bissau,158,38,45,48,59,71,77,93
22433,sweden,49,guyana,110,32,37,40,41,46,40,47
22434,sweden,49,haiti,85,48,56,60,63,70,66,79
22435,sweden,49,honduras,99,83,97,104,134,160,175,204
22436,sweden,49,hungary,32,5727,6749,7192,6678,7514,7584,8437
22437,sweden,49,iceland,43,1423,1677,1787,1946,2269,2536,3015
22438,sweden,49,india,5,3559,4176,4436,6137,7993,10632,19306
22440,sweden,49,iran,6,22023,25971,27700,28708,31439,33879,41945
22441,sweden,49,iraq,16,22101,26077,27826,39009,63944,66408,79637
22442,sweden,49,ireland,44,535,632,675,938,1245,1602,1975
22443,sweden,49,israel,17,734,866,925,1219,1413,1472,1639
22444,sweden,49,italy,57,3387,4006,4282,4369,4952,6066,8283
22445,sweden,49,jamaica,86,91,106,114,129,164,204,259
22446,sweden,49,japan,177,749,880,935,903,917,906,1081
22447,sweden,49,jordan,18,478,564,602,859,1560,2062,2807
22448,sweden,49,kazakhstan,167,43,51,54,221,411,733,1004
22449,sweden,49,kenya,121,445,524,557,678,887,1414,1948
22451,sweden,49,kuwait,19,341,402,429,583,806,1139,2088
22452,sweden,49,kyrgyzstan,168,9,9,10,93,212,379,524
22454,sweden,49,latvia,46,746,876,930,979,1581,2661,4080
22455,sweden,49,lebanon,20,8778,10355,11046,11669,13030,13585,15926
22456,sweden,49,lesotho,149,5,6,6,5,6,23,34
22457,sweden,49,liberia,159,212,250,266,357,406,444,504
22458,sweden,49,libya,143,188,223,238,425,901,1472,2410
22459,sweden,49,liechtenstein,70,0,0,0,0,0,2,1
22460,sweden,49,lithuania,47,255,300,319,901,2615,5037,8057
22461,sweden,49,luxembourg,71,45,52,56,73,116,140,184
22462,sweden,49,madagascar,122,19,22,23,26,32,35,47
22463,sweden,49,malawi,123,17,20,21,26,33,27,50
22465,sweden,49,maldives,7,2,3,3,8,5,10,13
22466,sweden,49,mali,160,33,38,41,42,53,74,105
22467,sweden,49,malta,58,37,44,46,53,70,83,108
22469,sweden,49,mauritania,161,14,17,18,24,37,50,58
22470,sweden,49,mauritius,124,37,44,46,49,68,71,83
22471,sweden,49,mexico,100,395,465,495,724,899,1041,1398
22473,sweden,49,monaco,72,9,11,12,17,18,22,27
22475,sweden,49,montenegro,59,0,0,0,0,189,428,663
22476,sweden,49,morocco,144,2114,2496,2665,3097,3727,4371,5681
22477,sweden,49,mozambique,125,58,67,71,94,134,129,144
22479,sweden,49,namibia,150,20,24,26,34,45,69,86
22481,sweden,49,nepal,8,66,77,82,136,336,531,630
22482,sweden,49,netherlands,73,2075,2450,2614,3359,4743,5552,7029
22484,sweden,49,nicaragua,101,133,156,166,211,269,330,417
22486,sweden,49,nigeria,162,396,468,501,1070,1877,2699,3829
22487,sweden,49,north macedonia,60,981,1156,1232,1722,2302,3006,4466
22488,sweden,49,norway,48,13969,16401,17427,19020,19119,17753,19300
22489,sweden,49,oman,21,2,2,2,7,14,24,39
22490,sweden,49,pakistan,9,1373,1620,1729,2859,6479,6693,9891
22492,sweden,49,panama,102,81,96,102,103,112,124,140
22494,sweden,49,paraguay,111,49,58,61,63,73,70,81
22495,sweden,49,peru,112,1720,2024,2155,2546,2985,3226,3724
22497,sweden,49,poland,33,11143,13040,13814,16491,28412,34317,44730
22498,sweden,49,portugal,61,1091,1286,1372,1387,1552,1773,2296
22499,sweden,49,qatar,22,8,9,10,22,41,70,157
22502,sweden,49,romania,35,4282,5035,5359,5540,8740,11364,16046
22503,sweden,49,russia,36,1770,2070,2192,3569,4719,6073,7681
22504,sweden,49,rwanda,126,46,55,58,124,173,255,369
22505,sweden,49,saint kitts and nevis,90,0,0,1,1,1,1,0
22506,sweden,49,saint lucia,91,16,19,20,19,19,22,24
22507,sweden,49,saint vincent and the grenadines,92,8,10,10,10,13,11,13
22509,sweden,49,san marino,62,5,4,4,3,3,1,1
22510,sweden,49,sao tome and principe,140,5,5,5,7,7,8,7
22511,sweden,49,saudi arabia,23,341,402,429,517,797,1535,3437
22512,sweden,49,senegal,164,108,127,136,181,287,455,643
22513,sweden,49,serbia,63,0,0,0,6256,6770,7785,12338
22514,sweden,49,seychelles,127,10,12,13,15,17,19,19
22515,sweden,49,sierra leone,165,95,112,119,266,344,407,504
22517,sweden,49,slovakia,37,67,79,84,195,456,643,882
22518,sweden,49,slovenia,64,292,345,368,416,503,569,708
22520,sweden,49,somalia,128,5473,6451,6878,8140,15743,27430,34886
22521,sweden,49,south africa,115,454,535,571,884,1096,1295,1823
22522,sweden,49,south sudan,129,0,0,0,0,0,9,43
22523,sweden,49,spain,65,2373,2802,2991,3188,3739,5062,6970
22524,sweden,49,sri lanka,10,2040,2398,2550,2665,2902,2896,3310
22526,sweden,49,sudan,145,314,372,396,595,834,1708,3364
22527,sweden,49,suriname,113,8,9,10,12,13,15,29
22528,sweden,49,switzerland,74,1024,1207,1288,1386,1607,1732,2184
22529,sweden,49,syrian,25,5572,6562,6991,8227,9847,58485,107850
22530,sweden,49,tajikistan,169,19,22,23,51,88,130,193
22533,sweden,49,togo,166,112,132,141,145,180,191,226
22535,sweden,49,trinidad and tobago,93,80,95,101,112,123,129,144
22536,sweden,49,tunisia,146,1491,1763,1886,2139,2542,3001,3627
22537,sweden,49,turkey,26,13287,15662,16698,18831,21982,24168,28201
22538,sweden,49,turkmenistan,170,14,16,17,59,80,80,92
22539,sweden,49,uganda,130,945,1113,1186,1217,1377,1857,2430
22540,sweden,49,ukraine,38,358,417,441,798,1268,2055,3608
22541,sweden,49,united arab emirates,27,140,165,176,249,362,728,1785
22542,sweden,49,united kingdom,50,7379,8720,9317,11133,13468,15338,19507
22543,sweden,49,"tanzania, united republic of",131,327,385,411,503,644,793,953
22545,sweden,49,uruguay,114,918,1082,1154,1169,1146,1054,1157
22546,sweden,49,uzbekistan,171,44,52,55,538,1014,1661,2205
22549,sweden,49,vietnam,1,4118,4847,5160,5698,6466,7230,9339
22550,sweden,49,yemen,28,77,92,98,139,283,747,1501
22551,sweden,49,zambia,132,93,109,116,136,162,206,275
22552,sweden,49,zimbabwe,133,98,115,123,180,216,263,356
22602,united kingdom,50,afghanistan,2,1533,5437,9425,22321,23862,28054,31482
22603,united kingdom,50,albania,51,91,748,1417,4644,4961,5838,6553
22604,united kingdom,50,algeria,141,2353,4777,7274,11081,11814,13944,15667
22605,united kingdom,50,andorra,52,5,10,15,21,23,27,30
22606,united kingdom,50,angola,134,507,1650,2818,4442,4799,5558,6207
22607,united kingdom,50,anguilla,75,58,184,313,272,294,342,381
22608,united kingdom,50,antigua and barbuda,76,316,1000,1697,1576,1706,1971,2200
22609,united kingdom,50,argentina,103,534,1654,2796,3460,3750,4321,4819
22610,united kingdom,50,armenia,11,48,155,265,472,510,590,657
22611,united kingdom,50,aruba,77,63,194,328,286,311,359,399
22613,united kingdom,50,austria,66,5498,5577,5715,5962,6561,8774,9493
22614,united kingdom,50,azerbaijan,12,46,152,260,741,801,928,1034
22615,united kingdom,50,bahamas,78,150,481,818,801,864,1001,1116
22616,united kingdom,50,bahrain,13,364,1195,2043,2347,2527,2941,3289
22617,united kingdom,50,bangladesh,3,54463,64825,76122,87670,108066,114041,123787
22618,united kingdom,50,barbados,79,10751,10371,10138,9002,9713,11269,12591
22619,united kingdom,50,belarus,29,204,343,487,879,964,1092,1209
22620,united kingdom,50,belgium,67,5609,7036,8553,9698,10516,11383,14554
22621,united kingdom,50,belize,95,433,392,356,368,406,456,503
22622,united kingdom,50,benin,151,21,68,117,210,226,263,294
22624,united kingdom,50,bhutan,4,9,33,56,155,165,194,218
22626,united kingdom,50,bosnia and herzegovina,53,1217,2074,2960,2978,3224,3721,4149
22627,united kingdom,50,botswana,147,1078,1043,1024,1195,1290,1497,1672
22628,united kingdom,50,brazil,105,4076,4962,5913,13446,14574,16796,18724
22631,united kingdom,50,bulgaria,30,903,1604,2327,11918,12856,31730,48642
22632,united kingdom,50,burkina faso,152,9,32,55,82,87,101,113
22633,united kingdom,50,burundi,116,166,525,892,1324,1434,1654,1844
22634,united kingdom,50,cabo verde,153,27,85,144,301,327,377,419
22636,united kingdom,50,cameroon,135,278,903,1541,3029,3265,3791,4237
22638,united kingdom,50,cayman islands,80,85,262,442,387,418,481,536
22640,united kingdom,50,chad,136,21,76,133,157,168,197,222
22642,united kingdom,50,chile,106,415,1300,2204,2554,2763,3192,3563
22643,united kingdom,50,china,172,10926,40188,70015,71028,76633,85664,93542
22644,united kingdom,50,hong kong,173,37581,37509,37977,44544,47947,55818,62434
22645,united kingdom,50,colombia,107,2037,3398,4802,7129,7753,8895,9900
22646,united kingdom,50,comoros,117,5,16,27,41,45,51,58
22647,united kingdom,50,congo,137,277,893,1522,2425,2628,3028,3376
22648,united kingdom,50,costa rica,96,29,90,153,228,247,285,318
22650,united kingdom,50,croatia,54,1241,2061,2911,2946,3199,3320,3683
22651,united kingdom,50,cuba,81,87,275,466,779,841,975,1091
22652,united kingdom,50,cyprus,14,39551,38512,38027,36113,38906,34255,27263
22653,united kingdom,50,czechia,31,3825,3755,3732,8850,9659,16391,14708
22654,united kingdom,50,north korea,176,0,5,10,3361,3648,4195,4674
22655,united kingdom,50,congo,137,748,2460,4206,5985,6469,7487,8356
22656,united kingdom,50,denmark,39,5033,5916,6873,7668,8347,10312,10973
22657,united kingdom,50,djibouti,118,21,65,109,139,151,174,194
22658,united kingdom,50,dominica,82,567,1822,3104,2826,3054,3535,3948
22659,united kingdom,50,dominican republic,83,44,142,242,452,486,566,636
22660,united kingdom,50,ecuador,108,244,766,1298,2470,2672,3088,3449
22661,united kingdom,50,egypt,142,11880,12296,12892,14441,15492,18121,20300
22662,united kingdom,50,el salvador,97,44,131,219,266,290,332,493
22663,united kingdom,50,equatorial guinea,138,4,14,23,56,61,69,75
22664,united kingdom,50,eritrea,119,547,1751,2980,5368,5792,7198,7506
22665,united kingdom,50,estonia,40,371,643,924,1909,2080,4485,3271
22666,united kingdom,50,eswatini,148,72,233,397,488,528,612,682
22667,united kingdom,50,ethiopia,120,657,2118,3609,4881,5278,6102,6809
22669,united kingdom,50,faroe islands,41,21,63,107,121,131,150,167
22671,united kingdom,50,finland,42,1088,1989,2908,3001,3349,3184,7656
22672,united kingdom,50,france,68,19131,27992,37212,46152,62302,68205,73321
22674,united kingdom,50,gabon,139,11,34,58,98,106,123,136
22675,united kingdom,50,gambia,155,755,1402,2070,3797,4079,4763,5333
22676,united kingdom,50,georgia,15,46,151,259,814,878,1018,1138
22677,united kingdom,50,germany,69,87109,96500,107160,109267,124672,137032,136873
22678,united kingdom,50,ghana,156,15509,20676,26135,33412,50995,59390,66442
22679,united kingdom,50,gibraltar,55,5296,4481,3728,4246,4578,5315,5939
22680,united kingdom,50,greece,56,7397,12918,18628,17978,19311,27538,47503
22682,united kingdom,50,grenada,84,811,2585,4397,4053,4382,5069,5657
22683,united kingdom,50,guatemala,98,38,114,192,268,292,335,371
22684,united kingdom,50,guinea,157,25,84,143,652,700,818,915
22685,united kingdom,50,guinea-bissau,158,34,112,191,623,672,780,872
22686,united kingdom,50,guyana,110,8960,8699,8555,8156,8860,10180,11334
22687,united kingdom,50,haiti,85,11,32,54,95,103,119,132
22688,united kingdom,50,honduras,99,32,96,162,184,202,230,255
22689,united kingdom,50,hungary,32,7141,6661,6279,14878,16036,42873,40081
22690,united kingdom,50,iceland,43,276,459,649,745,806,930,1036
22691,united kingdom,50,india,5,194775,204842,217793,271359,352918,414636,420139
22693,united kingdom,50,iran,6,18450,20843,23547,34374,36815,43169,48402
22694,united kingdom,50,iraq,16,9161,14130,19315,30871,32996,38805,43553
22695,united kingdom,50,ireland,44,280892,251820,226188,202450,175558,171104,165134
22696,united kingdom,50,isle of man,45,4703,3975,3304,3764,4059,4713,5268
22697,united kingdom,50,israel,17,6186,6029,5959,7227,7773,9057,10135
22698,united kingdom,50,italy,57,44154,47818,52163,58740,57227,78021,139639
22699,united kingdom,50,jamaica,86,67029,65648,65181,63627,61806,54628,47847
22700,united kingdom,50,japan,177,12564,13434,14483,12786,13968,15916,17672
22701,united kingdom,50,jordan,18,1573,1698,1849,2550,2727,3205,3598
22702,united kingdom,50,kazakhstan,167,61,176,294,1014,1108,1262,1401
22703,united kingdom,50,kenya,121,56485,59323,63010,61194,74540,61874,64699
22705,united kingdom,50,kuwait,19,533,1783,3060,4972,5331,6243,6995
22706,united kingdom,50,kyrgyzstan,168,10,25,42,186,205,232,258
22708,united kingdom,50,latvia,46,857,1592,2352,13802,14927,48722,40658
22709,united kingdom,50,lebanon,20,5128,5405,5762,6990,7493,8777,9840
22710,united kingdom,50,lesotho,149,25,76,129,205,224,256,285
22711,united kingdom,50,liberia,159,148,501,861,1345,1443,1689,1891
22712,united kingdom,50,libya,143,3716,4361,5070,6703,7187,8414,9430
22713,united kingdom,50,liechtenstein,70,5,5,6,7,8,8,8
22714,united kingdom,50,lithuania,47,819,1440,2083,23809,63261,63225,80050
22715,united kingdom,50,luxembourg,71,299,430,566,689,745,196,1681
22716,united kingdom,50,madagascar,122,56,161,268,285,313,354,391
22717,united kingdom,50,malawi,123,5432,5652,5953,6466,6976,8096,9045
22719,united kingdom,50,maldives,7,17,54,92,133,143,167,187
22720,united kingdom,50,mali,160,12,38,65,133,142,167,186
22721,united kingdom,50,malta,58,14667,14197,13926,13065,14107,13969,15077
22722,united kingdom,50,mauritania,161,3,10,18,68,73,86,96
22723,united kingdom,50,mauritius,124,12015,12586,13339,15902,17133,19918,22270
22724,united kingdom,50,mexico,100,407,1278,2167,3036,3288,3796,4234
22725,united kingdom,50,monaco,72,44,78,113,161,172,201,226
22727,united kingdom,50,montenegro,59,138,246,358,408,439,511,570
22728,united kingdom,50,montserrat,87,723,2230,3768,3290,3567,4109,4580
22729,united kingdom,50,morocco,144,5132,5771,6495,8302,8927,10408,11649
22730,united kingdom,50,mozambique,125,280,899,1530,1970,2129,2463,2751
22732,united kingdom,50,namibia,150,106,344,587,797,861,997,1114
22734,united kingdom,50,nepal,8,624,2234,3878,14804,15874,18583,20822
22735,united kingdom,50,netherlands,73,12098,14631,17361,22152,23946,33344,33909
22738,united kingdom,50,nicaragua,101,16,45,75,108,117,134,149
22740,united kingdom,50,nigeria,162,22988,32488,42450,67520,78067,90002,103668
22741,united kingdom,50,north macedonia,60,214,335,460,811,881,1012,1127
22742,united kingdom,50,norway,48,3379,4364,5406,5768,6271,7195,8010
22743,united kingdom,50,oman,21,198,689,1190,1363,1461,1711,1916
22744,united kingdom,50,pakistan,9,117858,137138,158388,194851,243285,287171,282645
22745,united kingdom,50,panama,102,38,115,195,230,250,288,320
22747,united kingdom,50,paraguay,111,42,131,222,259,281,323,362
22748,united kingdom,50,peru,112,296,872,1458,1930,2109,2403,2668
22750,united kingdom,50,poland,33,41357,34255,27650,160678,272733,379868,395282
22751,united kingdom,50,portugal,61,8925,12849,16953,28991,58366,58333,73821
22752,united kingdom,50,qatar,22,96,320,548,981,1050,1232,1383
22756,united kingdom,50,romania,35,2045,2719,3431,20781,90644,90592,207200
22757,united kingdom,50,russia,36,2632,4122,5667,8702,9547,10810,11980
22758,united kingdom,50,rwanda,126,192,601,1019,1392,1507,1739,1939
22760,united kingdom,50,saint kitts and nevis,90,542,1728,2940,2596,2806,3246,3623
22761,united kingdom,50,saint lucia,91,667,2100,3563,3609,3905,4510,5033
22762,united kingdom,50,saint vincent and the grenadines,92,597,1916,3263,3213,3467,4021,4491
22764,united kingdom,50,sao tome and principe,140,5,14,24,175,192,219,242
22765,united kingdom,50,saudi arabia,23,2218,3380,4592,11116,11917,13954,15639
22766,united kingdom,50,senegal,164,66,226,389,702,752,880,987
22767,united kingdom,50,serbia,63,1073,1843,2640,9026,3244,3752,4186
22768,united kingdom,50,seychelles,127,1239,1164,1103,1184,1289,1475,1642
22769,united kingdom,50,sierra leone,165,2896,5210,7596,8488,9182,10613,11843
22771,united kingdom,50,slovakia,37,722,826,939,13683,14828,33906,33852
22772,united kingdom,50,slovenia,64,207,323,444,600,654,2026,1344
22774,united kingdom,50,somalia,128,3570,11330,19249,29647,42620,48555,53917
22775,united kingdom,50,south africa,115,30985,47600,64877,75828,111804,94564,124742
22776,united kingdom,50,spain,65,16147,18838,21778,27668,29999,53931,70507
22777,united kingdom,50,sri lanka,10,20798,28679,36983,49250,59441,75647,68128
22778,united kingdom,50,sudan,145,984,3323,5711,7597,8145,9537,10687
22779,united kingdom,50,suriname,113,21,64,108,129,140,160,176
22780,united kingdom,50,sweden,49,3652,5543,7501,9255,10120,8605,13106
22781,united kingdom,50,switzerland,74,4214,5044,5936,6610,7194,8242,9170
22782,united kingdom,50,syrian,25,1647,2009,2400,3757,4018,4927,6891
22783,united kingdom,50,tajikistan,169,9,27,45,108,116,134,149
22786,united kingdom,50,togo,166,54,186,320,569,611,715,801
22788,united kingdom,50,trinidad and tobago,93,6975,7410,7941,7930,8648,9879,10980
22789,united kingdom,50,tunisia,146,1440,1664,1913,2875,3065,3618,4066
22790,united kingdom,50,turkey,26,14729,21671,28932,37536,40292,47093,52747
22791,united kingdom,50,turkmenistan,170,7,19,30,146,159,182,204
22792,united kingdom,50,turks and caicos islands,94,11,34,59,52,56,64,71
22793,united kingdom,50,uganda,130,26028,26338,27028,26268,28323,32893,36764
22794,united kingdom,50,ukraine,38,2398,4476,6621,7132,7710,8917,9955
22795,united kingdom,50,united arab emirates,27,506,1721,2960,4387,4705,5507,6171
22796,united kingdom,50,"tanzania, united republic of",131,15233,15560,16111,15741,16962,19714,22039
22799,united kingdom,50,uruguay,114,78,246,416,495,535,619,691
22800,united kingdom,50,uzbekistan,171,43,133,223,692,748,867,968
22803,united kingdom,50,vietnam,1,9856,10135,10558,11213,12130,14023,15649
22804,united kingdom,50,yemen,28,1185,4051,6977,7780,8350,9762,10936
22805,united kingdom,50,zambia,132,8233,8930,9752,10591,11454,13245,14784
22806,united kingdom,50,zimbabwe,133,9909,15823,21956,35918,57403,66250,73892
23140,albania,51,greece,56,17264,18811,20358,18868,15383,15163,14246
23141,albania,51,italy,57,5573,6061,6549,5950,4851,4782,4492
23142,albania,51,turkey,26,1633,1771,1909,1674,1365,1345,1262
23143,albania,51,north macedonia,60,301,327,354,326,266,262,246
23194,andorra,52,argentina,103,46,62,80,261,432,349,379
23196,andorra,52,belgium,67,129,128,127,135,122,119,129
23197,andorra,52,chile,106,36,33,30,78,121,115,125
23198,andorra,52,denmark,39,45,58,72,73,64,112,119
23199,andorra,52,france,68,2212,2232,2253,2574,2533,2116,2296
23200,andorra,52,germany,69,185,186,186,212,207,182,197
23201,andorra,52,italy,57,58,69,80,185,278,243,264
23202,andorra,52,morocco,144,159,202,247,290,293,252,274
23203,andorra,52,netherlands,73,102,111,121,137,135,134,146
23205,andorra,52,portugal,61,2117,2833,3549,5666,7227,5716,6204
23206,andorra,52,spain,65,14498,14286,14066,15018,13692,10143,11023
23207,andorra,52,sweden,49,29,28,26,29,28,49,51
23208,andorra,52,switzerland,74,34,36,39,45,46,80,85
23209,andorra,52,united kingdom,50,557,516,476,573,594,568,616
23211,andorra,52,uruguay,114,42,41,40,55,65,55,60
23261,bosnia and herzegovina,53,austria,66,141,133,125,87,101,100,92
23262,bosnia and herzegovina,53,croatia,54,10343,13257,16171,8673,6282,6246,5733
23263,bosnia and herzegovina,53,france,68,116,108,100,70,82,82,76
23264,bosnia and herzegovina,53,germany,69,375,374,372,246,265,263,241
23265,bosnia and herzegovina,53,hungary,32,67,72,76,49,51,51,46
23266,bosnia and herzegovina,53,italy,57,69,79,90,53,49,49,43
23267,bosnia and herzegovina,53,montenegro,59,1815,2291,2767,1902,2157,2145,1970
23268,bosnia and herzegovina,53,romania,35,107,97,88,67,88,87,79
23269,bosnia and herzegovina,53,russia,36,54,49,44,33,44,43,38
23270,bosnia and herzegovina,53,serbia,63,8274,10606,12937,6939,5027,4999,4590
23271,bosnia and herzegovina,53,slovakia,37,2292,2828,3365,1951,1683,1673,1537
23272,bosnia and herzegovina,53,slovenia,64,1077,1186,1294,800,782,777,708
23273,bosnia and herzegovina,53,north macedonia,60,1184,1498,1811,1262,1458,1450,1329
23323,croatia,54,albania,51,0,41,78,77,76,76,70
23324,croatia,54,algeria,141,0,0,0,13,27,27,24
23325,croatia,54,argentina,103,46,59,66,71,76,76,71
23327,croatia,54,austria,66,490,579,618,1603,2588,2598,2449
23328,croatia,54,belarus,29,0,0,0,8,16,16,15
23329,croatia,54,belgium,67,89,89,81,128,176,176,164
23331,croatia,54,bosnia and herzegovina,53,148847,240940,205693,198019,190345,190941,180053
23332,croatia,54,brazil,105,45,38,27,47,67,67,63
23333,croatia,54,bulgaria,30,0,51,98,98,98,98,91
23335,croatia,54,chile,106,43,38,30,39,49,49,46
23336,croatia,54,china,172,0,0,0,109,218,219,205
23337,croatia,54,colombia,107,0,0,0,8,16,16,15
23338,croatia,54,czechia,31,0,92,179,216,252,252,237
23339,croatia,54,denmark,39,16,15,12,31,51,52,48
23340,croatia,54,egypt,142,0,0,0,56,112,113,107
23341,croatia,54,estonia,40,0,1,2,5,7,7,5
23342,croatia,54,finland,42,0,4,8,11,14,14,13
23343,croatia,54,france,68,332,261,166,502,839,842,793
23344,croatia,54,germany,69,2143,2800,3212,10032,16852,16910,15939
23345,croatia,54,greece,56,0,33,63,67,71,71,66
23346,croatia,54,hungary,32,510,398,257,293,330,330,311
23347,croatia,54,india,5,0,0,0,21,41,41,37
23349,croatia,54,iran,6,0,0,0,13,27,27,25
23350,croatia,54,iraq,16,0,0,0,32,63,64,59
23351,croatia,54,ireland,44,0,2,5,15,25,25,23
23352,croatia,54,israel,17,0,0,0,19,37,37,33
23353,croatia,54,italy,57,841,831,746,1172,1598,1604,1511
23354,croatia,54,japan,177,0,0,0,7,14,14,11
23355,croatia,54,jordan,18,0,0,0,30,60,60,55
23356,croatia,54,kazakhstan,167,0,0,0,7,13,13,11
23357,croatia,54,latvia,46,0,2,4,3,3,3,1
23358,croatia,54,lebanon,20,0,0,0,25,50,50,47
23359,croatia,54,libya,143,0,0,0,39,77,77,72
23360,croatia,54,lithuania,47,0,2,3,4,5,5,4
23361,croatia,54,luxembourg,71,0,2,4,8,12,12,10
23362,croatia,54,mexico,100,0,3,5,10,16,16,15
23363,croatia,54,montenegro,59,0,0,0,1438,2877,2886,2720
23364,croatia,54,morocco,144,0,0,0,6,11,11,9
23365,croatia,54,netherlands,73,80,91,95,236,377,378,356
23367,croatia,54,nigeria,162,0,0,0,9,17,17,14
23368,croatia,54,north macedonia,60,6891,6247,5011,4954,4896,4912,4631
23369,croatia,54,norway,48,0,6,11,34,57,57,53
23370,croatia,54,peru,112,14,15,14,23,32,33,30
23372,croatia,54,poland,33,114,111,103,126,148,148,140
23373,croatia,54,portugal,61,0,4,9,18,27,27,25
23376,croatia,54,romania,35,0,53,102,135,168,168,158
23377,croatia,54,russia,36,0,0,0,123,245,243,229
23378,croatia,54,serbia,63,0,0,0,11407,22814,21374,20157
23379,croatia,54,slovakia,37,0,58,113,130,147,146,136
23380,croatia,54,slovenia,64,10682,9299,7151,7147,7142,7152,6748
23381,croatia,54,south africa,115,0,0,0,47,94,94,89
23382,croatia,54,spain,65,0,9,17,48,80,80,75
23384,croatia,54,sudan,145,0,0,0,24,49,49,45
23385,croatia,54,sweden,49,101,102,95,195,295,296,277
23386,croatia,54,switzerland,74,217,277,312,915,1518,1523,1434
23387,croatia,54,syrian,25,0,0,0,78,156,157,146
23388,croatia,54,turkey,26,0,0,0,26,51,52,48
23389,croatia,54,ukraine,38,0,0,0,81,162,162,154
23390,croatia,54,united kingdom,50,53,70,81,219,357,358,337
23393,croatia,54,zambia,132,0,0,0,13,27,27,25
23443,gibraltar,55,morocco,144,1538,1135,732,656,581,625,633
23444,gibraltar,55,spain,65,665,641,616,660,703,767,777
23445,gibraltar,55,united kingdom,50,1587,1733,1880,2335,2790,3012,3044
23495,greece,56,afghanistan,2,502,388,279,2741,5387,2835,22835
23496,greece,56,albania,51,42970,138742,235135,236038,245048,222722,242083
23497,greece,56,algeria,141,164,176,189,575,996,932,205
23499,greece,56,andorra,52,3,4,4,3,2,2,1
23500,greece,56,angola,134,11,9,8,6,4,4,7
23501,greece,56,anguilla,75,3,6,9,7,5,5,5
23502,greece,56,antigua and barbuda,76,6,8,9,12,17,16,18
23503,greece,56,argentina,103,310,272,233,235,245,215,247
23504,greece,56,armenia,11,6728,5495,4263,5349,6649,5946,6632
23505,greece,56,aruba,77,23,37,50,26,1,0,0
23507,greece,56,austria,66,1369,1050,715,729,768,662,782
23508,greece,56,azerbaijan,12,94,124,153,178,208,184,210
23509,greece,56,bahamas,78,12,10,8,9,11,10,11
23510,greece,56,bahrain,13,3,8,13,14,15,14,15
23511,greece,56,bangladesh,3,4245,4374,4544,6981,9757,9172,1441
23512,greece,56,barbados,79,3,4,5,7,8,8,8
23513,greece,56,belarus,29,327,244,160,271,392,326,409
23514,greece,56,belgium,67,2304,2112,1905,2044,2255,2005,2258
23515,greece,56,belize,95,3,2,1,1,0,0,0
23516,greece,56,benin,151,3,5,6,6,5,5,5
23518,greece,56,bhutan,4,3,3,3,3,2,1,0
23520,greece,56,bosnia and herzegovina,53,269,205,139,142,149,128,150
23521,greece,56,botswana,147,1,1,0,2,3,3,3
23522,greece,56,brazil,105,705,708,702,712,744,641,758
23524,greece,56,bulgaria,30,5661,10335,14953,21121,28169,24701,28470
23525,greece,56,burkina faso,152,3,4,4,39,77,12,18
23526,greece,56,burundi,116,24,43,62,68,76,69,73
23527,greece,56,cabo verde,153,18,18,18,12,6,6,7
23529,greece,56,cameroon,135,104,162,221,234,258,233,783
23531,greece,56,cayman islands,80,7,5,3,1,0,0,0
23533,greece,56,chad,136,9,13,17,13,8,7,8
23535,greece,56,chile,106,461,303,146,140,140,123,141
23536,greece,56,china,172,234,276,320,1077,1898,1725,1874
23537,greece,56,hong kong,173,16,21,27,14,0,0,0
23538,greece,56,colombia,107,20,55,85,92,102,83,104
